canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,width,height,annotation_count,out_of_bounds_count,duplicate_coordinate_record_count,estimated_fingerprint_area_px,estimated_fingerprint_area_fraction,annotation_density_per_100k_estimated_fingerprint_px,inside_estimated_fingerprint_mask_count,within_16px_edge_count,within_5pct_edge_count,nearest_neighbor_median_px,otsu_dark_ridge_threshold
R3/6_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/6_right_loop.jpg,Pore ground truth/Ground truth/R3/6_right_loop.tsv,d9fb5b077c13e7c96c570b7feeb65731c7d90816b9fc77857702d6c6e9435108,5f0aa8bb70b4905cea0dd482360b8bd25667a2532cfefc70354cc9957a6d1b08,512,512,379,0,0,261648,0.99810791015625,144.8510976579221,379,51,77,16.0312195418814,121.0
R3/6_whorl,R3,whorl,Pore ground truth/Fingerprint Images/R3/6_whorl.jpg,Pore ground truth/Ground truth/R3/6_whorl.tsv,0995eeed467509520166dd368dcf8e144ebba952fe6298c1c89800eeba8f0648,83bb937937e5ecb1bc6bdbccc31b2585ae4b3ceb3a07a731a425d098a24bfa08,512,512,331,0,1,260578,0.9940261840820312,127.02530528287114,331,36,55,16.76305461424021,121.0
R3/70_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/70_right_loop.jpg,Pore ground truth/Ground truth/R3/70_right_loop.tsv,30b74ddcc62e3c24fc76e60d2e6ea8f0a5208d4eb0f7bf14f388aa3ca3c213ae,2f2a3051cf90aba62a8c1e800b1ae3043020974a5891ee6cf06e213c358224c9,512,512,366,0,0,261441,0.9973182678222656,139.99334457870034,366,43,60,14.212670403551895,132.0
R3/71_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/71_right_loop.jpg,Pore ground truth/Ground truth/R3/71_right_loop.tsv,1bdc383a4734f0804fd5875f7514b94f40a617cb25bd8c9af92137d2247d6043,999df17899b8bb0d11cf21489a966f76399a035b2fc6763a1b1bdf2361b51b7d,512,512,510,0,0,262144,1.0,194.549560546875,510,59,94,15.132745950421556,110.0
R3/72_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/72_right_loop.jpg,Pore ground truth/Ground truth/R3/72_right_loop.tsv,505500d30d996d8c4edaa256b0e2cf0a3c9a2f97a6581a8e29e701404fa3558f,a4a5882402686031b6293849302c21fb05cf97b778c556a1b7648db0d596a12e,512,512,504,0,0,261073,0.9959144592285156,193.04945360110008,503,81,101,14.933034373659254,130.0
R3/73_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/73_right_loop.jpg,Pore ground truth/Ground truth/R3/73_right_loop.tsv,efb6c62668b55c4414e787b85742f0f22878b467ef8ddb687e40905c35d7fa30,a8db8406127a15c5e46a9f8831de7f6cb47ddbf294afed9303c6b15bbd553730,512,512,517,0,0,255386,0.9742202758789062,202.43866147713658,501,60,99,14.317821063276353,113.0
R3/74_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/74_right_loop.jpg,Pore ground truth/Ground truth/R3/74_right_loop.tsv,4d197e3dc2b1c143a2735ca91f72a618c8b683bd10ea8c0ee2a7d1e90f70f65a,3674dbc599ef6f5033fe0e10608cde859286d5dee96b093b05c51f9d21c0594f,512,512,394,0,1,262144,1.0,150.299072265625,394,49,71,15.280698031626052,119.0
R3/7_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/7_right_loop.jpg,Pore ground truth/Ground truth/R3/7_right_loop.tsv,04b637b4bffb4fc9a8c5f661926175603898b67b4585db7e14aca7dd1595885e,128be6b2f5125663878efbd4b3a211ee6614c6696ddf016a608108e259007b1e,512,512,457,0,2,261791,0.9986534118652344,174.56673453250875,457,61,91,16.15549442140351,125.0
R3/7_whorl,R3,whorl,Pore ground truth/Fingerprint Images/R3/7_whorl.jpg,Pore ground truth/Ground truth/R3/7_whorl.tsv,f0af46a1e26795646e01acf6b057ae9a3ecf5ef56b910dafb34de3a85f1ab3d5,e2667f5175ab020412a35a6ad0590c375cd08e698ecc53978aba4b6e00c9cac4,512,512,443,0,0,261442,0.9973220825195312,169.44484818812586,443,47,77,15.0,122.0
R3/8_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/8_right_loop.jpg,Pore ground truth/Ground truth/R3/8_right_loop.tsv,e6c1ada0f6749629b5dbc41463edffa163a7fba17b09106845765b150f4eb1d4,e0510083286d3708ab5a97497e847006a7364f0e79690c26ef55110bc2a620c1,512,512,415,0,1,262144,1.0,158.3099365234375,415,56,83,14.866068747318506,128.0
R3/8_whorl,R3,whorl,Pore ground truth/Fingerprint Images/R3/8_whorl.jpg,Pore ground truth/Ground truth/R3/8_whorl.tsv,7c03dea231cba95558eb41273c9261cdf006f4fdec07dd4ac99f6fa4bbeac643,92e3ddbc7cc6aa1664286aa0924d5e3d7f831a3eb8a06443b027ae077a55ebbf,512,512,388,0,0,261107,0.9960441589355469,148.5980843102636,387,48,74,15.731932071670212,124.0
R3/9_right_loop,R3,right_loop,Pore ground truth/Fingerprint Images/R3/9_right_loop.jpg,Pore ground truth/Ground truth/R3/9_right_loop.tsv,df477c60915c0146d11a0d9c7b1ad720b81e7c9f77d6ed924cb46f6cb62c755c,660db85580df71aec0f298dbf36a0315adc57d296cf6fe216a0c57a31d2ebe18,512,512,438,0,0,261914,0.9991226196289062,167.23046496178134,438,47,83,14.7648230602334,124.0
R3/9_whorl,R3,whorl,Pore ground truth/Fingerprint Images/R3/9_whorl.jpg,Pore ground truth/Ground truth/R3/9_whorl.tsv,c68108348bb85d904c639dbc5969c65e2a0495d4f3b6d41555fd7613e3dc5b16,0b4cc33349f2eed6ed438343dbe070ff1fc1c3fe2e8457e4032d4e47466afdaa,512,512,356,0,0,254954,0.9725723266601562,139.633031841038,349,40,60,16.401219466856727,117.0
R4/10_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/10_right_loop.jpg,Pore ground truth/Ground truth/R4/10_right_loop.tsv,c5fb1b01b267f908ede957fdd7c6607141bd7ccdba6395680e36815ab2d554b0,3a247c30c9e719f95df8241165c1d7d2b8c89678106b561e7463e50276db85b1,512,512,407,0,0,261939,0.9992179870605469,155.37968763719797,406,62,76,16.0312195418814,130.0
R4/10_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/10_whorl.jpg,Pore ground truth/Ground truth/R4/10_whorl.tsv,b22d8c7ce51bb792b31d091130fc4c7c34f0635de55cfcb0484f1042cc8b9eb2,76d3e9e3f5cac789dc8daf8801f23ce80d9457e2169704e3de8a4976de38dccb,512,512,354,0,0,261305,0.9967994689941406,135.47387152943878,354,51,74,15.524174696260024,125.0
R4/11_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/11_right_loop.jpg,Pore ground truth/Ground truth/R4/11_right_loop.tsv,71a46e8fde72a19faa8c5738876bd0fb13f0ffba7d73df46b8626df0ffbb0d36,9ca14d4b6f478c8782f4ba05b6f4228f69711bf42646289775e758a1d0bcf380,512,512,483,0,1,262144,1.0,184.2498779296875,483,65,91,16.1245154965971,114.0
R4/11_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/11_whorl.jpg,Pore ground truth/Ground truth/R4/11_whorl.tsv,81863450e23b0e381fa9d250f553642a9526f300abc6a0ffb5f673f15ab99695,9a98806fa9589c268868fc549e74e84dc707e87b0ddfead2c4fb90520ba3e15b,512,512,482,0,0,262144,1.0,183.868408203125,482,51,81,14.815445903775952,107.0
R4/12_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/12_right_loop.jpg,Pore ground truth/Ground truth/R4/12_right_loop.tsv,76d03ef65ba22d3f5ac5cb9ff8f0fc64b9f7f8130935d5da2ae09f153e20f676,0e89b9463fb259dea021d87470acbe06032d3230f8f0b781de709dd9656765df,512,512,470,0,1,262144,1.0,179.290771484375,470,60,89,15.083021164397232,117.0
R4/12_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/12_whorl.jpg,Pore ground truth/Ground truth/R4/12_whorl.tsv,5592d2810aeb9b1ace78e2af07a23627932e574844d2e9ae0f350989d6d86ba2,6ee20f1c613668c3f95e6d2cbc8178adc8d83510d92b6d1994bc3bfe7b077149,512,512,406,0,1,261314,0.9968338012695312,155.3686369654898,406,50,71,16.55294535724685,131.0
R4/13_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/13_right_loop.jpg,Pore ground truth/Ground truth/R4/13_right_loop.tsv,47698e00c8fe809e843b992b29724d35a0f497cf1e6ca47a68e2afd6b2b4709e,2fe02b86f33dd8b042b76ef009d7e32ddc9b1fd3dcb63569013e9b90eccd308b,512,512,346,0,0,262144,1.0,131.988525390625,346,42,65,15.68386874347297,114.0
R4/13_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/13_whorl.jpg,Pore ground truth/Ground truth/R4/13_whorl.tsv,1a4e26e98af132ae487f31dc0498d822b5935ead9ae444c84f86ea26b7defc3a,872019c4e3ba2865d29996ce7782123d9431875021860e80300ab1628ea9638c,512,512,466,0,1,262144,1.0,177.764892578125,466,59,82,15.083021164397232,110.0
R4/14_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/14_right_loop.jpg,Pore ground truth/Ground truth/R4/14_right_loop.tsv,1a766c0f8dfc6f3476eee4774a384f75885f701069dfaaeab61771880e024055,571275db305569d2284f814390a90f1001bb0e8f4dd55f9aa46e53516fda50fd,512,512,466,0,1,261594,0.9979019165039062,178.1386423236007,466,62,91,16.55294535724685,125.0
R4/14_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/14_whorl.jpg,Pore ground truth/Ground truth/R4/14_whorl.tsv,7f73dceea4d511f402ffee27f56eb8e610f269fb15f413e5c79ed9c372d22468,97556efdd40f331d860f65ca2159a236c0f37dbe4202e00d726451afbb3088d9,512,512,426,0,0,262144,1.0,162.506103515625,426,58,85,15.652475842498529,111.0
R4/15_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/15_right_loop.jpg,Pore ground truth/Ground truth/R4/15_right_loop.tsv,0738084ffb62ba422ad41fabcfbf3b35ade56329c29dd56ad068005537b69234,b4394d6bc2570fcb8afb9fc6081623f003d58369c5a43d434923c57615231a94,512,512,371,0,0,261695,0.9982872009277344,141.76808880567074,371,46,72,16.15549442140351,118.0
R4/15_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/15_whorl.jpg,Pore ground truth/Ground truth/R4/15_whorl.tsv,6f202cc809d6a561fb1d5b29b1db9197f40bea114301ad7a33e83f95cf2aab43,1c608f6f7d506c4a6fa66bbe7c3fb80d3953ed90d6574b2660915e87109ecfc5,512,512,370,0,0,261726,0.9984054565429688,141.36921819001552,370,43,70,15.967951898719498,116.0
R4/16_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/16_right_loop.jpg,Pore ground truth/Ground truth/R4/16_right_loop.tsv,d84b5caffa88378f42bb33d58d52b3fd3e4711d60adaa283357d0f1b72a1dfed,b3ca6d2bf2290ee456aa0ddbaa7b91a94b018c1f5dd99ff5e9995ac810a4c21a,512,512,477,0,1,261621,0.9980049133300781,182.3248133750731,477,60,93,15.811388300841896,118.0
R4/16_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/16_whorl.jpg,Pore ground truth/Ground truth/R4/16_whorl.tsv,b0babe77939e7cd3473812d4cf1daa7ea815592380a6f60ba582e955102a675a,f75c5e2ae07f03a28970c1122811998af03cc4933e42e76bd104ab6093e40073,512,512,390,0,0,260891,0.9952201843261719,149.4877170925789,390,54,80,15.620499351813308,131.0
R4/17_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/17_right_loop.jpg,Pore ground truth/Ground truth/R4/17_right_loop.tsv,d549536af65d11fce01d2ac51b7ee795218cf1edf95db9028ccf002f8cfa0e37,0d9d6afa1a2b4436ee8cbcd4a70392c949cd7ed9106746d7578af866998bb84c,512,512,336,0,0,262144,1.0,128.173828125,336,46,67,16.522683929858744,116.0
R4/17_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/17_whorl.jpg,Pore ground truth/Ground truth/R4/17_whorl.tsv,c62616ab1253e66bd2316e2a8c3824250c151b0f023227222f6f7c5c3105a714,392d150fb58410513495987868ed6b084fb302c89b090799073768f4fb8b8676,512,512,410,0,0,259189,0.9887275695800781,158.18572547446072,410,49,72,15.811388300841896,123.0
R4/18_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/18_right_loop.jpg,Pore ground truth/Ground truth/R4/18_right_loop.tsv,8c5aa99a485a9e69b00e97f168cfb5cbad62e6abd4850fa2dc741b95e6881779,81b09c5bf5bbb0c9f186dc8bb793afef1f47a95f2bf88ee8867cb92e490a370b,512,512,304,0,1,262144,1.0,115.966796875,304,46,64,17.08800749063506,117.0
R4/18_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/18_whorl.jpg,Pore ground truth/Ground truth/R4/18_whorl.tsv,398495358732fdf5085fde70dd2f7bc3f00f8fe2fac0569b214a03abda7d0e04,6d1144854da4e78092712f99727671e388298ba080f02ec7d15021a5d660fc2b,512,512,349,0,0,260938,0.9953994750976562,133.74824670994641,349,54,72,14.560219778561036,116.0
R4/19_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/19_right_loop.jpg,Pore ground truth/Ground truth/R4/19_right_loop.tsv,d07f049b80fd8c3c735a3c17a53fb0de45ec68d78fde71ff8e8a5a472d13679d,d9a61d2c75483d24deceabb7c8e745162eda1b5d7ee97efe3010a021d9484050,512,512,501,0,1,262144,1.0,191.1163330078125,501,60,90,15.132745950421556,117.0
R4/19_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/19_whorl.jpg,Pore ground truth/Ground truth/R4/19_whorl.tsv,1691b0e6c7d2d7c9c520a08f9414f125af37c48b320fdd4c764710e4a41640e4,61dccc75de49211794bc973125810d1d7be72f06acccbedf27d16b1382424d70,512,512,423,0,0,261555,0.9977531433105469,161.72506738544476,422,58,89,16.15549442140351,122.0
R4/1_left_loop,R4,left_loop,Pore ground truth/Fingerprint Images/R4/1_left_loop.jpg,Pore ground truth/Ground truth/R4/1_left_loop.tsv,9306ca9547307fa3ec64a3c6984a6d63d25c6776b42752941bf7856016499ce5,2d51bd482c9cff77823abab1397d7168ef523eea44bde5c5035127f6d2cc49bb,512,512,495,0,0,262144,1.0,188.8275146484375,495,59,85,16.492422502470642,130.0
R4/1_plain_arch,R4,plain_arch,Pore ground truth/Fingerprint Images/R4/1_plain_arch.jpg,Pore ground truth/Ground truth/R4/1_plain_arch.tsv,81c529a0d8825c45c731acfffa3815783e5176d1da7ba15977d3a886a5ebb854,f55c9dda2ca98574687a0306772cd904788aa6d06142c241b60cb78ce526d67f,512,512,438,0,0,261835,0.9988212585449219,167.2809211908263,438,56,74,16.0312195418814,137.0
R4/1_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/1_right_loop.jpg,Pore ground truth/Ground truth/R4/1_right_loop.tsv,0efb5f7b5be9b4827d3897c24f7756361e0ebcbfbd8b9097e42f6e0730d92fc3,d66704a71a3afa56ca2018347fa78780b17a17d35f6ec2c6ecc41f5eae7c572b,512,512,422,0,1,261165,0.9962654113769531,161.58367315681656,422,57,83,15.06637297521078,114.0
R4/1_tented_arch,R4,tented_arch,Pore ground truth/Fingerprint Images/R4/1_tented_arch.jpg,Pore ground truth/Ground truth/R4/1_tented_arch.tsv,4c3d0186abbea54c32d8ee05ed3cbd05cdd4aee4a3a83084d0bbe339074a8058,ddfc320058d0863b0fc2270b27b47e74928eb90777126bdb2d82f99f251c6051,512,512,509,0,1,261853,0.9988899230957031,194.38387186703991,509,55,97,15.033296378372908,111.0
R4/1_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/1_whorl.jpg,Pore ground truth/Ground truth/R4/1_whorl.tsv,d66587a31ebe6a416ef1346e13912d2e13a644ee6bdb6bccf1fdad0312138c50,5b14128391cae89dc781cc93163bf9f7b0f8879f425bca96d47a3ec7d75c2da0,512,512,335,0,0,261060,0.9958648681640625,128.32299088332184,335,39,64,16.492422502470642,119.0
R4/20_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/20_right_loop.jpg,Pore ground truth/Ground truth/R4/20_right_loop.tsv,fafa72319ca501bb7004b690e9b45a486c0d7ccdc07ff8beb866b00d3e818d74,2564589adb4a309f0a1668cfea2d66169e5c1d20833d1f2063ed55adb15cb2d8,512,512,430,0,1,259522,0.9899978637695312,165.689228658842,427,55,82,16.1245154965971,137.0
R4/20_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/20_whorl.jpg,Pore ground truth/Ground truth/R4/20_whorl.tsv,a1587be8d4ce69c3a6599070c4e4f47608b1f739aac7d3e0d232bacbbd21c8ae,1e7e1ed7f0f13db262725e8f7e086fabd5ae36c5b3e6619ed838b5f1dab975be,512,512,375,0,1,261979,0.9993705749511719,143.1412441455231,375,57,75,15.811388300841896,114.0
R4/21_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/21_right_loop.jpg,Pore ground truth/Ground truth/R4/21_right_loop.tsv,7c2aebda500db6eab7a16934547a4514ba8307dbe4a965e893bf2b4507dc4ede,e539166afac26ec2f5214756f8ac90191c38c9a55d117f6b98940ebe5fb24efd,512,512,459,0,0,262144,1.0,175.0946044921875,459,58,90,16.278820596099706,108.0
R4/21_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/21_whorl.jpg,Pore ground truth/Ground truth/R4/21_whorl.tsv,42192995d1fa5023960de661262be22652424c60ac027e32c14d2d0628d7900b,34f1e7c2d50a7c2207cb0dd5601115c7b7a3cf7d641ef90d8b08d765de949fd3,512,512,446,0,0,262144,1.0,170.135498046875,446,49,75,14.866068747318506,111.0
R4/22_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/22_right_loop.jpg,Pore ground truth/Ground truth/R4/22_right_loop.tsv,e5b457ec18301dd4c350122b378918ec145bf09feb2d2c82486bd98b5b8cf52b,7600e0d3184d8de2cd585c2ebeb384d161c34140c4032cab18ff0add5706159d,512,512,538,0,0,262144,1.0,205.230712890625,538,73,101,14.662521419397219,106.0
R4/22_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/22_whorl.jpg,Pore ground truth/Ground truth/R4/22_whorl.tsv,9021b992b726b4f9fd4594deb67337a3d4472feae96539f3f749decf5da31f3d,866694083f706daaf6d1c2184acd5fdfcb64dc2049069ac2799f2c4dc87c270f,512,512,341,0,1,246025,0.9385108947753906,138.60380042678588,327,41,58,17.08800749063506,125.0
R4/23_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/23_right_loop.jpg,Pore ground truth/Ground truth/R4/23_right_loop.tsv,7f12cf8c078e134e80e40c5923c761e90bdc2cfc965885af7e5b1c120be9d83b,f947832325393bff9886ec56fda255f83dd0e5ca7df085bf68ee29eb77258408,512,512,395,0,0,262144,1.0,150.6805419921875,395,47,75,15.620499351813308,113.0
R4/23_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/23_whorl.jpg,Pore ground truth/Ground truth/R4/23_whorl.tsv,986e697da92f00e4c6fafc5d4db4fc64a2a9f7d5086a0a35377bc1a68f5356f9,ef80aac86fe32dbd0cfbd70963bcc8f417a4e703905f525965546d44bc5f26ac,512,512,372,0,0,260935,0.9953880310058594,142.56424013643246,372,47,79,16.522683929858744,119.0
R4/24_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/24_right_loop.jpg,Pore ground truth/Ground truth/R4/24_right_loop.tsv,2a399572e4b5a8cea9a7cdfb3ed0b76a3ae7967b1d4eda6ecd48347761cf970b,6c8fa3c1b5b553c4861908b2e0ab54ff3b34e0f9f0923d2bfbd047f65015ee74,512,512,374,0,1,262144,1.0,142.669677734375,374,50,69,16.1245154965971,116.0
R4/24_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/24_whorl.jpg,Pore ground truth/Ground truth/R4/24_whorl.tsv,5e986b87d0da9b72e60094599967b11908e0e3c888c4bd3da05c96d58e01d4d8,8896d7ec53866bd778327331bff519a402536f2ad8e848decc42c2dcb6ce2bad,512,512,333,0,0,255779,0.9757194519042969,130.19051603141773,331,37,58,16.15549442140351,135.0
R4/25_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/25_right_loop.jpg,Pore ground truth/Ground truth/R4/25_right_loop.tsv,35670051ad3d6a586393a69674292edf0ee31bbe66f4537e4adc5978f648348b,0ac94719beb055d2ce162313fce90f4779262ca9ba4a5414628ea0d468b493cb,512,512,346,0,0,257080,0.980682373046875,134.58845495565583,338,45,67,16.278820596099706,127.0
R4/25_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/25_whorl.jpg,Pore ground truth/Ground truth/R4/25_whorl.tsv,218e7ffc47944233306b1d522abf75d5be1069758f4775ad86ffe081d5c2d540,e4c31a22bde96d4629489ad122b88e2e033658c4d4165c165a96e84a7b9b016c,512,512,414,0,0,261914,0.9991226196289062,158.0671518131906,414,47,75,15.811388300841896,122.0
R4/26_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/26_right_loop.jpg,Pore ground truth/Ground truth/R4/26_right_loop.tsv,5c620e3122f67fc7379cfcfab9c93e18288cf3f2409779d8ce4ed5a9a95ab24e,883e8a7cb14aa57ed91579699abc77b0742c7124f004062f1a778c5a51d04d54,512,512,338,0,1,262144,1.0,128.936767578125,338,54,75,15.132745950421556,124.0
R4/26_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/26_whorl.jpg,Pore ground truth/Ground truth/R4/26_whorl.tsv,071e4238114e8b670a69e097e6e2eeaa0609228ba1e467632114320188bbb6eb,db06b38a18e591990035c1d1f317cb4355a1da9d75f73a911635a20edc6d5baa,512,512,348,0,0,261586,0.9978713989257812,133.03464252674073,348,46,67,16.045104448470802,119.0
R4/27_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/27_right_loop.jpg,Pore ground truth/Ground truth/R4/27_right_loop.tsv,77a9b6c599a5c2f52f216b6202fe842a037d2ee1d7c3bc679c78e39ec15d8e04,2309a1e4e4d8ba7914e5e9b375a61515ddae38458e8c76b686a429836540a50b,512,512,337,0,0,262144,1.0,128.5552978515625,337,47,66,16.278820596099706,114.0
R4/27_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/27_whorl.jpg,Pore ground truth/Ground truth/R4/27_whorl.tsv,bf1a229dcfca4acf7c8230bb32e2297422f497a0e3e13df47b36d58ecc0364a1,6c8320f8a15230a738b394b6a82a3bf793174b552434fa529ba0ca626cd6e399,512,512,318,0,0,260160,0.992431640625,122.23247232472323,318,37,52,16.0312195418814,127.0
R4/28_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/28_right_loop.jpg,Pore ground truth/Ground truth/R4/28_right_loop.tsv,f01400d0812aad669bd92522de3efdf71f580d51e7a785e9ad914a23dc548012,74f2c03b573201a9802257475f68f4154f586f7f1082650b840bc429c90757af,512,512,408,0,1,258553,0.9863014221191406,157.80130186074035,406,48,83,15.540261941182035,118.0
R4/28_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/28_whorl.jpg,Pore ground truth/Ground truth/R4/28_whorl.tsv,dacdf306ad87813bc6321a130dc50b2464d7b13daa4015a0c22f9f949d80a15f,ae8c00a2097da45a60a9647c187ff722a765b031dcdd32c43cc0027498d1fc20,512,512,394,0,0,260671,0.9943809509277344,151.14838244377012,393,56,77,15.540261941182035,120.0
R4/29_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/29_right_loop.jpg,Pore ground truth/Ground truth/R4/29_right_loop.tsv,073d42c39cbf2a1f044be016dae3959793043f16a985deb26ff15f43a01d49f7,9afebcf57ad61685272b4d51c3247c9c1720740f336b014452d0aee9c964d904,512,512,483,0,3,262144,1.0,184.2498779296875,483,54,90,14.317821063276353,125.0
R4/29_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/29_whorl.jpg,Pore ground truth/Ground truth/R4/29_whorl.tsv,7771ef7ee0fefc098efccc5c83008333c31b949a41b99e1f96f38f0d99ec2331,8d975c5558a63a48a52e44078343d1a13185deba69e81a3be400c9c07e6376aa,512,512,395,0,0,262144,1.0,150.6805419921875,395,48,82,16.401219466856727,113.0
R4/2_left_loop,R4,left_loop,Pore ground truth/Fingerprint Images/R4/2_left_loop.jpg,Pore ground truth/Ground truth/R4/2_left_loop.tsv,243e0dfc076a58bca3a580a1e310bd4520fe55beb410a633c0bad380a7bcc408,beec95cc98f7d9da75140e1ff3bd51d889dabf7f8bc4edddf2e6517cca87cbbe,512,512,365,0,1,261268,0.9966583251953125,139.70329317023132,365,50,72,13.92838827718412,130.0
R4/2_plain_arch,R4,plain_arch,Pore ground truth/Fingerprint Images/R4/2_plain_arch.jpg,Pore ground truth/Ground truth/R4/2_plain_arch.tsv,6b9ea75ea19300621b616acffb30e9d45fed590f151e89bc84da3099749eda96,04ed38a711aeb19d1ed740f986e9532a5c72264f66bede519c4fae445bfb4093,512,512,350,0,3,259024,0.98809814453125,135.12261412069924,350,47,63,16.278820596099706,144.0
R4/2_right_loop,R4,right_loop,Pore ground truth/Fingerprint Images/R4/2_right_loop.jpg,Pore ground truth/Ground truth/R4/2_right_loop.tsv,a45fd3cdee5c3a51197e38a61ac91f6e78a699d41fdcd91b0c94a0fa39cdd40c,fd78bb344ff62081939a9fa9be13deee4e66f78e63254465b5e84131b26a73ef,512,512,365,0,1,262144,1.0,139.2364501953125,365,42,65,14.866068747318506,115.0
R4/2_tented_arch,R4,tented_arch,Pore ground truth/Fingerprint Images/R4/2_tented_arch.jpg,Pore ground truth/Ground truth/R4/2_tented_arch.tsv,b5fd775001f2550730086429c7b3b6ac1033429ce29c03c26ba4e6dfb394e7de,034018cb96a9a69322da08d59a9d1eaca0709ab9cebac466ac96a492829b354f,512,512,403,0,1,254227,0.9697990417480469,158.51974809913975,398,47,80,16.0312195418814,115.0
